23555-750.0:23556-32000:23557-100000,20.96
23555-1500.0:23556-32000:23557-100000,14.29
23555-2500.0:23556-32000:23557-100000,12.58
23555-5000.0:23556-32000:23557-100000,10.83
23555-100.0:23556-32000:23557-300000,32.55
23555-150.0:23556-32000:23557-300000,24.95
23555-250.0:23556-32000:23557-300000,26.46
23555-500.0:23556-32000:23557-300000,19.62
23555-1000.0:23556-32000:23557-300000,21.83
23555-1500.0:23556-32000:23557-300000,16.38
23555-2500.0:23556-32000:23557-300000,14.66
23555-5000.0:23556-32000:23557-300000,12.56
23555-100.0:23556-32000:23557-500000,27.57
23555-150.0:23556-32000:23557-500000,26.62
23555-250.0:23556-32000:23557-500000,28.13
23555-750.0:23556-32000:23557-500000,20.14
23555-1000.0:23556-32000:23557-500000,21.22
23555-2500.0:23556-32000:23557-500000,16.33
23555-5000.0:23556-32000:23557-500000,17.16
23555-150.0:23556-32000:23557-100000,23.12
23555-250.0:23556-32000:23557-100000,19.31
23555-500.0:23556-32000:23557-100000,17.78
23555-1000.0:23556-32000:23557-100000,15.69
23555-1500.0:23556-32000:23557-100000,28.78
23555-2500.0:23556-32000:23557-100000,12.83
23555-5000.0:23556-32000:23557-100000,10.83
23555-100.0:23556-32000:23557-300000,26.15
23555-250.0:23556-32000:23557-300000,21.39
23555-500.0:23556-32000:23557-300000,24.76
23555-750.0:23556-32000:23557-300000,35.05
23555-1500.0:23556-32000:23557-300000,20.62
23555-2500.0:23556-32000:23557-300000,14.91
23555-5000.0:23556-32000:23557-300000,12.81
23555-100.0:23556-32000:23557-500000,27.82
23555-150.0:23556-32000:23557-500000,26.87
23555-250.0:23556-32000:23557-500000,23.06
23555-500.0:23556-32000:23557-500000,26.43
23555-750.0:23556-32000:23557-500000,20.39
23555-1000.0:23556-32000:23557-500000,19.44
23555-2500.0:23556-32000:23557-500000,16.58
23555-100.0:23556-35000:23557-100000,24.65
23555-150.0:23556-35000:23557-100000,30.23
23555-250.0:23556-35000:23557-100000,22.31
23555-500.0:23556-35000:23557-100000,20.52
23555-2500.0:23556-35000:23557-100000,13.02
23555-100.0:23556-35000:23557-300000,26.74
23555-150.0:23556-35000:23557-300000,25.75
23555-250.0:23556-35000:23557-300000,21.81
23555-500.0:23556-35000:23557-300000,25.26
23555-750.0:23556-35000:23557-300000,19.05
23555-1000.0:23556-35000:23557-300000,18.06
23555-1500.0:23556-35000:23557-300000,20.97
23555-5000.0:23556-35000:23557-300000,12.93
23555-150.0:23556-35000:23557-500000,27.42
23555-250.0:23556-35000:23557-500000,23.47
23555-750.0:23556-35000:23557-500000,20.71
23555-1000.0:23556-35000:23557-500000,19.73
23555-2500.0:23556-35000:23557-500000,16.77
23555-5000.0:23556-35000:23557-500000,17.6
23555-150.0:23556-35000:23557-100000,23.92
23555-250.0:23556-35000:23557-100000,19.97
23555-500.0:23556-35000:23557-100000,23.42
23555-1000.0:23556-35000:23557-100000,20.65
23555-2500.0:23556-35000:23557-100000,13.27
23555-5000.0:23556-35000:23557-100000,11.1
23555-100.0:23556-35000:23557-300000,26.99
23555-150.0:23556-35000:23557-300000,26.0
23555-500.0:23556-35000:23557-300000,20.48
23555-1000.0:23556-35000:23557-300000,20.4
23555-1500.0:23556-35000:23557-300000,17.12
23555-2500.0:23556-35000:23557-300000,17.06
23555-100.0:23556-35000:23557-500000,28.65
23555-150.0:23556-35000:23557-500000,30.77
23555-250.0:23556-35000:23557-500000,23.72
23555-500.0:23556-35000:23557-500000,22.14
23555-1500.0:23556-35000:23557-500000,18.79
23555-5000.0:23556-35000:23557-500000,14.85
23555-150.0:23556-40000:23557-100000,25.0
23555-500.0:23556-40000:23557-100000,19.16
23555-750.0:23556-40000:23557-100000,17.91
23555-2500.0:23556-40000:23557-100000,13.75
23555-5000.0:23556-40000:23557-100000,11.46
23555-150.0:23556-40000:23557-300000,30.36
23555-500.0:23556-40000:23557-300000,26.48
23555-750.0:23556-40000:23557-300000,20.0
23555-1000.0:23556-40000:23557-300000,18.96
23555-1500.0:23556-40000:23557-300000,17.71
23555-2500.0:23556-40000:23557-300000,17.64
23555-5000.0:23556-40000:23557-300000,16.67
23555-100.0:23556-40000:23557-500000,29.79
23555-150.0:23556-40000:23557-500000,28.75
23555-250.0:23556-40000:23557-500000,24.58
23555-500.0:23556-40000:23557-500000,22.91
23555-750.0:23556-40000:23557-500000,21.66
23555-1000.0:23556-40000:23557-500000,20.62
23555-1500.0:23556-40000:23557-500000,19.37
23555-5000.0:23556-40000:23557-500000,18.34
23555-150.0:23556-40000:23557-100000,32.07
23555-250.0:23556-40000:23557-100000,21.08
23555-750.0:23556-40000:23557-100000,35.95
23555-1000.0:23556-40000:23557-100000,17.12
23555-1500.0:23556-40000:23557-100000,15.87
23555-2500.0:23556-40000:23557-100000,15.8
23555-5000.0:23556-40000:23557-100000,11.71
23555-100.0:23556-40000:23557-300000,54.23
23555-250.0:23556-40000:23557-300000,23.16
23555-500.0:23556-40000:23557-300000,26.73
23555-750.0:23556-40000:23557-300000,20.25
23555-1000.0:23556-40000:23557-300000,23.81
23555-2500.0:23556-40000:23557-300000,16.08
23555-100.0:23556-40000:23557-500000,30.04
23555-150.0:23556-40000:23557-500000,29.0
23555-500.0:23556-40000:23557-500000,23.16
23555-750.0:23556-40000:23557-500000,21.91
23555-1000.0:23556-40000:23557-500000,20.87
23555-1500.0:23556-40000:23557-500000,19.62
23555-2500.0:23556-40000:23557-500000,17.75
23555-5000.0:23556-40000:23557-500000,15.46
23555-100.0:23556-50000:23557-100000,57.16
23555-250.0:23556-50000:23557-100000,22.97
23555-500.0:23556-50000:23557-100000,26.91
23555-750.0:23556-50000:23557-100000,19.76
23555-1500.0:23556-50000:23557-100000,21.94
23555-2500.0:23556-50000:23557-100000,17.11
23555-100.0:23556-50000:23557-300000,30.8
23555-150.0:23556-50000:23557-300000,29.65
23555-500.0:23556-50000:23557-300000,23.22
23555-750.0:23556-50000:23557-300000,24.38
23555-1000.0:23556-50000:23557-300000,20.69
23555-2500.0:23556-50000:23557-300000,17.25
23555-5000.0:23556-50000:23557-300000,14.72
23555-150.0:23556-50000:23557-500000,34.86
23555-750.0:23556-50000:23557-500000,23.51
23555-1000.0:23556-50000:23557-500000,22.36
23555-2500.0:23556-50000:23557-500000,23.06
23555-5000.0:23556-50000:23557-500000,16.39
23555-100.0:23556-50000:23557-100000,28.97
23555-150.0:23556-50000:23557-100000,27.82
23555-250.0:23556-50000:23557-100000,23.22
23555-500.0:23556-50000:23557-100000,21.38
23555-750.0:23556-50000:23557-100000,20.01
23555-1500.0:23556-50000:23557-100000,19.7
23555-5000.0:23556-50000:23557-100000,16.34
23555-100.0:23556-50000:23557-300000,38.9
23555-150.0:23556-50000:23557-300000,29.9
23555-250.0:23556-50000:23557-300000,25.31
23555-750.0:23556-50000:23557-300000,22.09
23555-1500.0:23556-50000:23557-300000,24.27
23555-2500.0:23556-50000:23557-300000,21.64
23555-5000.0:23556-50000:23557-300000,14.97
23555-100.0:23556-50000:23557-500000,61.16
23555-250.0:23556-50000:23557-500000,26.97
23555-500.0:23556-50000:23557-500000,46.07
23555-750.0:23556-50000:23557-500000,23.76
23555-1000.0:23556-50000:23557-500000,22.61
23555-1500.0:23556-50000:23557-500000,23.45
23555-5000.0:23556-50000:23557-500000,20.09
23555-100.0:23556-60000:23557-100000,31.12
23555-150.0:23556-60000:23557-100000,29.87
23555-250.0:23556-60000:23557-100000,24.89
23555-750.0:23556-60000:23557-100000,27.32
23555-150.0:23556-12000:23557-100000,16.7
23555-250.0:23556-12000:23557-100000,13.96
23555-500.0:23556-12000:23557-100000,16.39
23555-1000.0:23556-12000:23557-100000,22.46
23555-1500.0:23556-12000:23557-100000,11.9
23555-2500.0:23556-12000:23557-100000,11.83
23555-5000.0:23556-12000:23557-100000,10.83
23555-100.0:23556-12000:23557-300000,19.47
23555-150.0:23556-12000:23557-300000,23.39
23555-250.0:23556-12000:23557-300000,16.05
23555-500.0:23556-12000:23557-300000,18.47
23555-750.0:23556-12000:23557-300000,14.13
23555-1000.0:23556-12000:23557-300000,13.44
23555-1500.0:23556-12000:23557-300000,12.62
23555-2500.0:23556-12000:23557-300000,13.91
23555-5000.0:23556-12000:23557-300000,10.83
23555-100.0:23556-12000:23557-500000,23.41
23555-150.0:23556-12000:23557-500000,20.45
23555-250.0:23556-12000:23557-500000,17.71
23555-500.0:23556-12000:23557-500000,16.62
23555-750.0:23556-12000:23557-500000,15.79
23555-1000.0:23556-12000:23557-500000,15.11
23555-1500.0:23556-12000:23557-500000,14.28
23555-2500.0:23556-12000:23557-500000,13.05
23555-5000.0:23556-12000:23557-500000,11.54
23555-100.0:23556-16000:23557-100000,17.39
23555-150.0:23556-16000:23557-100000,16.7
23555-250.0:23556-16000:23557-100000,27.83
23555-500.0:23556-16000:23557-100000,12.8
23555-750.0:23556-16000:23557-100000,11.97
23555-1500.0:23556-16000:23557-100000,10.83
23555-2500.0:23556-16000:23557-100000,10.83
23555-5000.0:23556-16000:23557-100000,10.83
23555-100.0:23556-16000:23557-300000,19.48
23555-150.0:23556-16000:23557-300000,23.46
23555-500.0:23556-16000:23557-300000,14.88
23555-750.0:23556-16000:23557-300000,14.05
23555-1000.0:23556-16000:23557-300000,13.35
23555-1500.0:23556-16000:23557-300000,15.44
23555-2500.0:23556-16000:23557-300000,11.27
23555-5000.0:23556-16000:23557-300000,10.83
23555-100.0:23556-16000:23557-500000,23.41
23555-150.0:23556-16000:23557-500000,25.13
23555-250.0:23556-16000:23557-500000,17.66
23555-500.0:23556-16000:23557-500000,16.55
23555-750.0:23556-16000:23557-500000,17.28
23555-1000.0:23556-16000:23557-500000,15.02
23555-1500.0:23556-16000:23557-500000,14.19
23555-2500.0:23556-16000:23557-500000,12.93
23555-5000.0:23556-16000:23557-500000,19.06
23555-100.0:23556-16000:23557-100000,17.64
23555-150.0:23556-16000:23557-100000,21.63
23555-250.0:23556-16000:23557-100000,14.16
23555-500.0:23556-16000:23557-100000,13.05
23555-750.0:23556-16000:23557-100000,15.57
23555-1000.0:23556-16000:23557-100000,11.52
23555-1500.0:23556-16000:23557-100000,10.83
23555-2500.0:23556-16000:23557-100000,10.83
23555-5000.0:23556-16000:23557-100000,10.83
23555-100.0:23556-16000:23557-300000,19.73
23555-150.0:23556-16000:23557-300000,23.71
23555-250.0:23556-16000:23557-300000,16.25
23555-500.0:23556-16000:23557-300000,18.72
23555-750.0:23556-16000:23557-300000,14.3
23555-1000.0:23556-16000:23557-300000,15.07
23555-1500.0:23556-16000:23557-300000,15.69
23555-2500.0:23556-16000:23557-300000,14.09
23555-5000.0:23556-16000:23557-300000,10.83
23555-100.0:23556-16000:23557-500000,21.39
23555-150.0:23556-16000:23557-500000,20.7
23555-250.0:23556-16000:23557-500000,21.81
23555-500.0:23556-16000:23557-500000,20.39
23555-750.0:23556-16000:23557-500000,19.32
23555-1000.0:23556-16000:23557-500000,18.43
23555-1500.0:23556-16000:23557-500000,14.44
23555-2500.0:23556-16000:23557-500000,15.76
23555-5000.0:23556-16000:23557-500000,13.8
23555-100.0:23556-20000:23557-100000,18.49
23555-250.0:23556-20000:23557-100000,29.64
23555-500.0:23556-20000:23557-100000,17.38
23555-750.0:23556-20000:23557-100000,12.72
23555-1500.0:23556-20000:23557-100000,14.17
23555-2500.0:23556-20000:23557-100000,10.83
23555-5000.0:23556-20000:23557-100000,10.83
23555-100.0:23556-20000:23557-300000,39.14
23555-150.0:23556-20000:23557-300000,37.66
23555-250.0:23556-20000:23557-300000,16.87
23555-500.0:23556-20000:23557-300000,17.54
23555-750.0:23556-20000:23557-300000,14.8
23555-1000.0:23556-20000:23557-300000,15.7
23555-1500.0:23556-20000:23557-300000,13.18
23555-2500.0:23556-20000:23557-300000,11.84
23555-5000.0:23556-20000:23557-300000,10.83
23555-100.0:23556-20000:23557-500000,22.24
23555-150.0:23556-20000:23557-500000,26.42
23555-250.0:23556-20000:23557-500000,20.56
23555-500.0:23556-20000:23557-500000,17.35
23555-750.0:23556-20000:23557-500000,16.47
23555-1000.0:23556-20000:23557-500000,15.73
23555-1500.0:23556-20000:23557-500000,14.84
23555-2500.0:23556-20000:23557-500000,13.51
23555-5000.0:23556-20000:23557-500000,11.88
23555-100.0:23556-20000:23557-100000,23.86
23555-150.0:23556-20000:23557-100000,22.92
23555-250.0:23556-20000:23557-100000,19.14
23555-500.0:23556-20000:23557-100000,13.85
23555-750.0:23556-20000:23557-100000,12.97
23555-1000.0:23556-20000:23557-100000,12.23
23555-1500.0:23556-20000:23557-100000,11.34
23555-2500.0:23556-20000:23557-100000,10.83
23555-5000.0:23556-20000:23557-100000,10.83
23555-100.0:23556-20000:23557-300000,25.94
23555-150.0:23556-20000:23557-300000,20.08
23555-250.0:23556-20000:23557-300000,17.12
23555-500.0:23556-20000:23557-300000,15.94
23555-750.0:23556-20000:23557-300000,15.05
23555-1000.0:23556-20000:23557-300000,14.31
23555-1500.0:23556-20000:23557-300000,13.43
23555-2500.0:23556-20000:23557-300000,14.8
23555-5000.0:23556-20000:23557-300000,11.58
23555-100.0:23556-20000:23557-500000,27.61
23555-150.0:23556-20000:23557-500000,21.75
23555-250.0:23556-20000:23557-500000,18.79
23555-500.0:23556-20000:23557-500000,17.6
23555-750.0:23556-20000:23557-500000,16.72
23555-1000.0:23556-20000:23557-500000,19.3
23555-1500.0:23556-20000:23557-500000,15.09
23555-2500.0:23556-20000:23557-500000,13.76
23555-5000.0:23556-20000:23557-500000,12.13
23555-100.0:23556-24000:23557-100000,19.58
23555-150.0:23556-24000:23557-100000,18.79
23555-250.0:23556-24000:23557-100000,15.66
23555-500.0:23556-24000:23557-100000,18.37
23555-1500.0:23556-24000:23557-100000,13.31
23555-2500.0:23556-24000:23557-100000,10.83
23555-5000.0:23556-24000:23557-100000,10.83
23555-100.0:23556-24000:23557-300000,41.24
23555-150.0:23556-24000:23557-300000,39.67
23555-250.0:23556-24000:23557-300000,17.75
23555-500.0:23556-24000:23557-300000,30.9
23555-1500.0:23556-24000:23557-300000,13.83
23555-5000.0:23556-24000:23557-300000,13.06
23555-100.0:23556-24000:23557-500000,23.33
23555-150.0:23556-24000:23557-500000,22.54
23555-750.0:23556-24000:23557-500000,17.22
23555-1000.0:23556-24000:23557-500000,16.44
23555-2500.0:23556-24000:23557-500000,16.93
23555-5000.0:23556-24000:23557-500000,14.73
23555-100.0:23556-24000:23557-100000,19.83
23555-150.0:23556-24000:23557-100000,19.04
23555-250.0:23556-24000:23557-100000,15.91
23555-500.0:23556-24000:23557-100000,18.62
23555-750.0:23556-24000:23557-100000,13.72
23555-1000.0:23556-24000:23557-100000,12.94
23555-1500.0:23556-24000:23557-100000,12.0
23555-2500.0:23556-24000:23557-100000,10.83
