4-1.0:1215-25.0,13.4
0-1.0:1215-27.0,12.04
4-1.0:1215-28.0,21.85
4-1.0:1215-27.0,18.83
4-1.0:1215-26.0,17.63
0-1.0:1215-25.0,28.08
0-1.0:1215-25.0,15.06
4-1.0:1215-27.0,13.71
4-1.0:1215-27.0,12.05
4-1.0:1215-26.0,19.1
4-1.0:1215-25.0,19.5
4-1.0:1215-26.0,13.22
0-1.0:1215-26.0,11.56
0-1.0:1215-27.0,11.5
4-1.0:1215-25.0,10.83
4-1.0:1215-29.0,21.19
0-1.0:1215-26.0,20.43
0-1.0:1215-26.0,17.42
4-1.0:1215-26.0,20.04
0-1.0:1215-28.0,28.17
0-1.0:1215-29.0,14.55
0-1.0:1215-25.0,16.77
0-1.0:1215-27.0,12.29
0-1.0:1215-28.0,10.83
0-1.0:1215-27.0,22.85
4-1.0:1215-27.0,24.45
0-1.0:1215-28.0,19.08
4-1.0:1215-27.0,17.88
0-1.0:1215-27.0,16.97
4-1.0:1215-26.0,16.22
4-1.0:1215-26.0,18.44
4-1.0:1215-27.0,13.96
0-1.0:1215-25.0,19.77
0-1.0:1215-27.0,18.98
4-1.0:1215-25.0,15.82
4-1.0:1215-27.0,14.55
4-1.0:1215-26.0,12.81
0-1.0:1215-27.0,11.86
0-1.0:1215-25.0,10.83
0-1.0:1215-25.0,10.83
0-1.0:1215-27.0,41.55
4-1.0:1215-28.0,39.97
4-1.0:1215-25.0,22.32
4-1.0:1215-29.0,16.64
4-1.0:1215-25.0,15.69
4-1.0:1215-26.0,14.9
4-1.0:1215-27.0,13.95
4-1.0:1215-26.0,12.52
4-1.0:1215-26.0,22.73
4-1.0:1215-27.0,19.57
0-1.0:1215-26.0,22.36
4-1.0:1215-28.0,30.9
4-1.0:1215-27.0,16.56
0-1.0:1215-25.0,15.61
0-1.0:1215-26.0,14.19
4-1.0:1215-25.0,14.88
4-1.0:1215-27.0,25.54
